4.0
6.0
10.0
11.0
12.0
15.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0
17.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 35088.0
Optimal Value: 20.0
Total function call: 5401
