3.0
6.0
9.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
10.0
11.0
12.0
12.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 18517.0
Optimal Value: 13.0
Total function call: 5401
