1.7
3.37
4.685
5.45
6.15
6.885
7.63
8.345
8.72
9.2
9.545
10.0
10.175
10.375
10.535
10.885
10.84
11.115
11.365
11.415
11.68
11.815
12.09
12.14
12.18
12.22

Problem: four_peaks
Algorithm: GA
Time Elapse: 6.0
Optimal Value: 14.0
Total function call: 2938
