4.0
6.0
7.0
8.0
10.0
11.0
12.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
13.0
16.0
16.0
16.0
16.0
16.0
16.0
16.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 29105.0
Optimal Value: 18.0
Total function call: 5401
