3.0
7.0
9.0
48.0
50.0
50.0
50.0
50.0
50.0
50.0
50.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 1701.0
Optimal Value: 50.0
Total function call: 2401
