1.67
3.71
10.02
25.935
41.075
47.205
48.11
48.24
48.71
48.685
48.355
48.82
48.245
49.115
49.16
49.17
49.15
48.96
49.685
50.075
50.285
50.105
49.78
50.15
50.09
50.155

Problem: four_peaks
Algorithm: GA
Time Elapse: 2012.0
Optimal Value: 51.0
Total function call: 2928
