5.0
7.0
10.0
13.0
15.0
17.0
17.0
17.0
17.0
17.0
17.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 4736.0
Optimal Value: 19.0
Total function call: 2401
