1.735
3.245
5.08
6.555
7.915
8.885
9.875
10.315
11.01
11.44
11.675
11.825
11.765
12.0
11.975
12.0
11.975
12.335
15.125
29.52
61.625
86.02
91.22
91.63
91.63
90.41

Problem: four_peaks
Algorithm: GA
Time Elapse: 9.0
Optimal Value: 93.0
Total function call: 2925
