1.73
3.21
4.115
4.87
6.29
10.58
31.505
59.035
69.155
70.925
71.165
71.59
71.825
71.245
71.575
71.21
71.09
71.35
71.2
70.57
71.475
71.81
71.52
71.575
71.545
71.66

Problem: four_peaks
Algorithm: GA
Time Elapse: 1882.0
Optimal Value: 73.0
Total function call: 2938
