4.0
6.0
10.0
12.0
13.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0
14.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 17411.0
Optimal Value: 16.0
Total function call: 5401
