2.265
9.02
19.65
24.295
25.295
25.615
25.815
25.635
25.82
26.02
26.225
26.21
26.635
26.59
26.85
27.17
27.52
27.47
27.57
27.565
27.445
27.49
27.615
27.455
27.745
28.015

Problem: four_peaks
Algorithm: GA
Time Elapse: 448.0
Optimal Value: 32.0
Total function call: 2920
