1.735
3.34
4.605
6.27
7.735
9.595
10.505
11.42
11.495
11.615
11.84
11.935
12.015
12.045
12.105
12.19
12.185
12.14
12.15
12.18
12.145
12.19
12.26
12.315
12.415
12.47

Problem: four_peaks
Algorithm: GA
Time Elapse: 8.0
Optimal Value: 16.0
Total function call: 2926
