4.0
6.0
8.0
11.0
13.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
91.0
93.0
93.0
93.0
93.0
93.0
93.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 22324.0
Optimal Value: 93.0
Total function call: 5401
