4.0
6.0
10.0
12.0
14.0
16.0
76.0
76.0
76.0
76.0
76.0

Problem: four_peaks
Algorithm: MIMIC
Time Elapse: 6220.0
Optimal Value: 78.0
Total function call: 2401
