traveling_salesman,RHC,100,500,2,503,0.09633254632469365,326.0
traveling_salesman,RHC,100,500,4,503,0.12237456554514413,303.0
traveling_salesman,RHC,100,1,1,4,0.05061383674994126,33.0
traveling_salesman,RHC,100,500,9,503,0.15710376943311513,131.0
traveling_salesman,RHC,100,1,2,4,0.02593718458000303,33.0
traveling_salesman,RHC,100,1,0,4,0.02084555114772712,14.0
traveling_salesman,RHC,100,500,5,503,0.11495402676368344,309.0
traveling_salesman,RHC,100,1000,4,1003,0.16684584317286064,189.0
traveling_salesman,RHC,100,1,4,4,0.07305914167999612,19.0
traveling_salesman,RHC,100,500,6,503,0.25269748758696753,100.0
traveling_salesman,RHC,100,1,9,4,0.05580355563888379,32.0
traveling_salesman,RHC,100,1,6,4,0.0412240845673046,18.0
traveling_salesman,RHC,100,500,7,503,0.1084190597954627,127.0
traveling_salesman,RHC,100,1,8,4,0.021158616554227037,32.0
traveling_salesman,RHC,100,500,3,503,0.10848320817988279,73.0
traveling_salesman,RHC,100,1,5,4,0.5190520362271656,26.0
traveling_salesman,RHC,100,1,3,4,0.034561344546934054,32.0
traveling_salesman,RHC,100,1,7,4,0.0523901187650283,35.0
traveling_salesman,RHC,100,500,0,503,0.09748097083699508,335.0
traveling_salesman,RHC,100,1000,5,1003,0.05995296151145557,409.0
traveling_salesman,RHC,100,1000,7,1003,0.12765881640795362,406.0
traveling_salesman,RHC,100,500,8,503,0.1537666183303672,507.0
traveling_salesman,RHC,100,500,1,503,0.1803104164276441,566.0
traveling_salesman,RHC,100,1000,9,1003,0.048396284144749835,583.0
traveling_salesman,RHC,100,1000,0,1003,0.08280108259304582,598.0
traveling_salesman,RHC,100,1500,6,1503,0.19776604673189713,728.0
traveling_salesman,RHC,100,1000,1,1003,0.06770239123806208,784.0
traveling_salesman,RHC,100,1000,6,1003,0.12993483661811908,779.0
traveling_salesman,RHC,100,1000,3,1003,0.08661211937997745,708.0
