algorithm,iterations,time
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,0.0
SA55,1,1.0
SA55,1,1.0
SA55,1,2.0
SA55,1,58.0
SA55,1,77.0
SA55,500,12.0
SA55,500,3.0
SA55,500,4.0
SA55,500,4.0
SA55,500,4.0
SA55,500,4.0
SA55,500,4.0
SA55,500,43.0
SA55,500,6.0
SA55,500,8.0
SA55,1000,101.0
SA55,1000,1019.0
SA55,1000,1067.0
SA55,1000,1222.0
SA55,1000,519.0
SA55,1000,626.0
SA55,1000,702.0
SA55,1000,734.0
SA55,1000,736.0
SA55,1000,953.0
SA55,1500,1001.0
SA55,1500,1004.0
SA55,1500,1068.0
SA55,1500,1068.0
SA55,1500,1087.0
SA55,1500,1536.0
SA55,1500,56.0
SA55,1500,59.0
SA55,1500,716.0
SA55,1500,938.0
SA55,2000,1462.0
SA55,2000,51.0
SA55,2000,532.0
SA55,2000,640.0
SA55,2000,687.0
SA55,2000,73.0
SA55,2000,73.0
SA55,2000,81.0
SA55,2000,950.0
SA55,2000,976.0
SA55,2500,1200.0
SA55,2500,1626.0
SA55,2500,1685.0
SA55,2500,1791.0
SA55,2500,1927.0
SA55,2500,2730.0
SA55,2500,3413.0
SA55,2500,808.0
SA55,2500,864.0
SA55,2500,974.0
SA55,3000,1175.0
SA55,3000,1377.0
SA55,3000,1566.0
SA55,3000,1886.0
SA55,3000,2101.0
SA55,3000,2647.0
SA55,3000,2764.0
SA55,3000,4113.0
SA55,3000,765.0
SA55,3000,981.0
SA55,3500,1084.0
SA55,3500,1451.0
SA55,3500,1752.0
SA55,3500,2029.0
SA55,3500,2180.0
SA55,3500,2381.0
SA55,3500,2510.0
SA55,3500,3079.0
SA55,3500,3096.0
SA55,3500,3816.0
SA55,4000,1812.0
SA55,4000,237.0
SA55,4000,2976.0
SA55,4000,3039.0
SA55,4000,3287.0
SA55,4000,3343.0
SA55,4000,3664.0
SA55,4000,4054.0
SA55,4000,4358.0
SA55,4000,4438.0
SA55,4500,3005.0
SA55,4500,3318.0
SA55,4500,3726.0
SA55,4500,3774.0
SA55,4500,3976.0
SA55,4500,4044.0
SA55,4500,4650.0
SA55,4500,4680.0
SA55,4500,4902.0
SA55,4500,5333.0
SA55,5000,2828.0
SA55,5000,2851.0
SA55,5000,3179.0
SA55,5000,3218.0
SA55,5000,3258.0
SA55,5000,3391.0
SA55,5000,3980.0
SA55,5000,4505.0
SA55,5000,4849.0
SA55,5000,4862.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,0.0
SA75,1,21.0
SA75,500,15.0
SA75,500,2.0
SA75,500,2.0
SA75,500,26.0
SA75,500,27.0
SA75,500,3.0
SA75,500,3.0
SA75,500,4.0
SA75,500,4.0
SA75,500,5.0
SA75,1000,27.0
SA75,1000,315.0
SA75,1000,372.0
SA75,1000,39.0
SA75,1000,492.0
SA75,1000,53.0
SA75,1000,54.0
SA75,1000,557.0
SA75,1000,76.0
SA75,1000,8.0
SA75,1500,107.0
SA75,1500,1434.0
SA75,1500,28.0
SA75,1500,370.0
SA75,1500,536.0
SA75,1500,537.0
SA75,1500,580.0
SA75,1500,610.0
SA75,1500,852.0
SA75,1500,907.0
SA75,2000,1208.0
SA75,2000,1459.0
SA75,2000,1969.0
SA75,2000,344.0
SA75,2000,365.0
SA75,2000,531.0
SA75,2000,573.0
SA75,2000,590.0
SA75,2000,704.0
SA75,2000,818.0
SA75,2500,1165.0
SA75,2500,1789.0
SA75,2500,1905.0
SA75,2500,2014.0
SA75,2500,2124.0
SA75,2500,2333.0
SA75,2500,717.0
SA75,2500,949.0
SA75,2500,959.0
SA75,2500,995.0
SA75,3000,1030.0
SA75,3000,1641.0
SA75,3000,1700.0
SA75,3000,1773.0
SA75,3000,2032.0
SA75,3000,2273.0
SA75,3000,3466.0
SA75,3000,362.0
SA75,3000,667.0
SA75,3000,935.0
SA75,3500,1026.0
SA75,3500,1418.0
SA75,3500,1521.0
SA75,3500,1539.0
SA75,3500,1590.0
SA75,3500,1592.0
SA75,3500,1697.0
SA75,3500,1894.0
SA75,3500,382.0
SA75,3500,523.0
SA75,4000,1137.0
SA75,4000,1831.0
SA75,4000,1953.0
SA75,4000,2236.0
SA75,4000,2344.0
SA75,4000,2365.0
SA75,4000,2716.0
SA75,4000,2971.0
SA75,4000,3270.0
SA75,4000,3935.0
SA75,4500,1130.0
SA75,4500,1988.0
SA75,4500,2013.0
SA75,4500,2048.0
SA75,4500,2088.0
SA75,4500,2306.0
SA75,4500,2596.0
SA75,4500,2729.0
SA75,4500,2871.0
SA75,4500,2992.0
SA75,5000,1796.0
SA75,5000,1908.0
SA75,5000,2421.0
SA75,5000,2505.0
SA75,5000,2691.0
SA75,5000,2823.0
SA75,5000,3279.0
SA75,5000,3300.0
SA75,5000,3527.0
SA75,5000,3728.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,0.0
SA95,1,1.0
SA95,500,10.0
SA95,500,13.0
SA95,500,152.0
SA95,500,177.0
SA95,500,2.0
SA95,500,2.0
SA95,500,3.0
SA95,500,3.0
SA95,500,6.0
SA95,500,6.0
SA95,1000,10.0
SA95,1000,13.0
SA95,1000,14.0
SA95,1000,223.0
SA95,1000,7.0
SA95,1000,7.0
SA95,1000,8.0
SA95,1000,9.0
SA95,1000,9.0
SA95,1000,9.0
SA95,1500,123.0
SA95,1500,13.0
SA95,1500,17.0
SA95,1500,21.0
SA95,1500,232.0
SA95,1500,260.0
SA95,1500,276.0
SA95,1500,501.0
SA95,1500,645.0
SA95,1500,662.0
SA95,2000,32.0
SA95,2000,571.0
SA95,2000,592.0
SA95,2000,638.0
SA95,2000,785.0
SA95,2000,820.0
SA95,2000,822.0
SA95,2000,822.0
SA95,2000,891.0
SA95,2000,93.0
SA95,2500,1065.0
SA95,2500,1077.0
SA95,2500,1234.0
SA95,2500,593.0
SA95,2500,645.0
SA95,2500,669.0
SA95,2500,756.0
SA95,2500,778.0
SA95,2500,817.0
SA95,2500,952.0
SA95,3000,102.0
SA95,3000,1063.0
SA95,3000,117.0
SA95,3000,1285.0
SA95,3000,1320.0
SA95,3000,1333.0
SA95,3000,172.0
SA95,3000,868.0
SA95,3000,886.0
SA95,3000,971.0
SA95,3500,1054.0
SA95,3500,1136.0
SA95,3500,1264.0
SA95,3500,138.0
SA95,3500,1423.0
SA95,3500,1443.0
SA95,3500,2000.0
SA95,3500,603.0
SA95,3500,613.0
SA95,3500,994.0
SA95,4000,1080.0
SA95,4000,1198.0
SA95,4000,1297.0
SA95,4000,1360.0
SA95,4000,1376.0
SA95,4000,1382.0
SA95,4000,1622.0
SA95,4000,1949.0
SA95,4000,515.0
SA95,4000,692.0
SA95,4500,1160.0
SA95,4500,1201.0
SA95,4500,1238.0
SA95,4500,1401.0
SA95,4500,1616.0
SA95,4500,1708.0
SA95,4500,1726.0
SA95,4500,1847.0
SA95,4500,1880.0
SA95,4500,658.0
SA95,5000,1199.0
SA95,5000,1213.0
SA95,5000,1267.0
SA95,5000,1295.0
SA95,5000,1398.0
SA95,5000,1421.0
SA95,5000,1446.0
SA95,5000,1666.0
SA95,5000,1861.0
SA95,5000,544.0
MIMIC50,1,1049.0
MIMIC50,1,1109.0
MIMIC50,1,125.0
MIMIC50,1,126.0
MIMIC50,1,1702.0
MIMIC50,1,1949.0
MIMIC50,1,219.0
MIMIC50,1,298.0
MIMIC50,1,30.0
MIMIC50,1,343.0
MIMIC50,500,132315.0
MIMIC50,500,132507.0
MIMIC50,500,132526.0
MIMIC50,500,134356.0
MIMIC50,500,136236.0
MIMIC50,500,136548.0
MIMIC50,500,136994.0
MIMIC50,500,140215.0
MIMIC50,500,145670.0
MIMIC50,500,147116.0
MIMIC50,1000,223415.0
MIMIC50,1000,223530.0
MIMIC50,1000,225299.0
MIMIC50,1000,226483.0
MIMIC50,1000,231695.0
MIMIC50,1000,233286.0
MIMIC50,1000,240164.0
MIMIC50,1000,242624.0
MIMIC50,1000,244621.0
MIMIC50,1000,250106.0
MIMIC50,1500,293442.0
MIMIC50,1500,295928.0
MIMIC50,1500,299031.0
MIMIC50,1500,301848.0
MIMIC50,1500,306403.0
MIMIC50,1500,309211.0
MIMIC50,1500,320157.0
MIMIC50,1500,322063.0
MIMIC50,1500,327470.0
MIMIC50,1500,331623.0
MIMIC50,2000,368969.0
MIMIC50,2000,369189.0
MIMIC50,2000,371152.0
MIMIC50,2000,377016.0
MIMIC50,2000,377962.0
MIMIC50,2000,379904.0
MIMIC50,2000,383914.0
MIMIC50,2000,392108.0
MIMIC50,2000,393667.0
MIMIC50,2000,394070.0
MIMIC50,2500,437361.0
MIMIC50,2500,445121.0
MIMIC50,2500,450733.0
MIMIC50,2500,451681.0
MIMIC50,2500,453011.0
MIMIC50,2500,455137.0
MIMIC50,2500,455619.0
MIMIC50,2500,455797.0
MIMIC50,2500,466199.0
MIMIC50,2500,469389.0
MIMIC50,3000,500193.0
MIMIC50,3000,502115.0
MIMIC50,3000,502825.0
MIMIC50,3000,510691.0
MIMIC50,3000,511742.0
MIMIC50,3000,512653.0
MIMIC50,3000,519582.0
MIMIC50,3000,523634.0
MIMIC50,3000,526277.0
MIMIC50,3000,527379.0
MIMIC50,3500,542426.0
MIMIC50,3500,557701.0
MIMIC50,3500,561435.0
MIMIC50,3500,565436.0
MIMIC50,3500,568060.0
MIMIC50,3500,572673.0
MIMIC50,3500,581253.0
MIMIC50,3500,581476.0
MIMIC50,3500,582156.0
MIMIC50,3500,583503.0
MIMIC50,4000,615611.0
MIMIC50,4000,618105.0
MIMIC50,4000,623401.0
MIMIC50,4000,627101.0
MIMIC50,4000,627829.0
MIMIC50,4000,629604.0
MIMIC50,4000,632723.0
MIMIC50,4000,634368.0
MIMIC50,4000,639688.0
MIMIC50,4000,641529.0
MIMIC50,4500,657241.0
MIMIC50,4500,665511.0
MIMIC50,4500,668263.0
MIMIC50,4500,675030.0
MIMIC50,4500,675129.0
MIMIC50,4500,676436.0
MIMIC50,4500,677302.0
MIMIC50,4500,678327.0
MIMIC50,4500,688852.0
MIMIC50,4500,691341.0
MIMIC50,5000,685757.0
MIMIC50,5000,692891.0
MIMIC50,5000,701464.0
MIMIC50,5000,704400.0
MIMIC50,5000,708690.0
MIMIC50,5000,710361.0
MIMIC50,5000,713935.0
MIMIC50,5000,714962.0
MIMIC50,5000,718006.0
MIMIC50,5000,727342.0
MIMIC200,1,3810.0
MIMIC200,1,3939.0
MIMIC200,1,3954.0
MIMIC200,1,4649.0
MIMIC200,1,4754.0
MIMIC200,1,4883.0
MIMIC200,1,4891.0
MIMIC200,1,5395.0
MIMIC200,1,5654.0
MIMIC200,1,6149.0
MIMIC200,500,291962.0
MIMIC200,500,302250.0
MIMIC200,500,307175.0
MIMIC200,500,307736.0
MIMIC200,500,311192.0
MIMIC200,500,313487.0
MIMIC200,500,316202.0
MIMIC200,500,318251.0
MIMIC200,500,320602.0
MIMIC200,500,327370.0
MIMIC200,1000,482400.0
MIMIC200,1000,492712.0
MIMIC200,1000,492732.0
MIMIC200,1000,496968.0
MIMIC200,1000,499716.0
MIMIC200,1000,510594.0
MIMIC200,1000,514684.0
MIMIC200,1000,516897.0
MIMIC200,1000,520448.0
MIMIC200,1000,530167.0
MIMIC200,1500,652070.0
MIMIC200,1500,658966.0
MIMIC200,1500,660974.0
MIMIC200,1500,665782.0
MIMIC200,1500,667301.0
MIMIC200,1500,669744.0
MIMIC200,1500,670366.0
MIMIC200,1500,676628.0
MIMIC200,1500,692208.0
MIMIC200,1500,692326.0
MIMIC200,2000,779599.0
MIMIC200,2000,780496.0
MIMIC200,2000,786799.0
MIMIC200,2000,788567.0
MIMIC200,2000,788863.0
MIMIC200,2000,788980.0
MIMIC200,2000,791416.0
MIMIC200,2000,794169.0
MIMIC200,2000,795468.0
MIMIC200,2000,803276.0
MIMIC200,2500,871371.0
MIMIC200,2500,880666.0
MIMIC200,2500,885413.0
MIMIC200,2500,886320.0
MIMIC200,2500,887265.0
MIMIC200,2500,888261.0
MIMIC200,2500,894783.0
MIMIC200,2500,900599.0
MIMIC200,2500,901052.0
MIMIC200,2500,911501.0
MIMIC200,3000,959719.0
MIMIC200,3000,961793.0
MIMIC200,3000,963270.0
MIMIC200,3000,965522.0
MIMIC200,3000,976756.0
MIMIC200,3000,977972.0
MIMIC200,3000,979482.0
MIMIC200,3000,982522.0
MIMIC200,3000,985241.0
MIMIC200,3000,987078.0
MIMIC200,3500,1027154.0
MIMIC200,3500,1028249.0
MIMIC200,3500,1032029.0
MIMIC200,3500,1035965.0
MIMIC200,3500,1039305.0
MIMIC200,3500,1043955.0
MIMIC200,3500,1044198.0
MIMIC200,3500,1046386.0
MIMIC200,3500,1054237.0
MIMIC200,3500,1055647.0
MIMIC200,4000,1078845.0
MIMIC200,4000,1080430.0
MIMIC200,4000,1088601.0
MIMIC200,4000,1090183.0
MIMIC200,4000,1090714.0
MIMIC200,4000,1092713.0
MIMIC200,4000,1096706.0
MIMIC200,4000,1098184.0
MIMIC200,4000,1099937.0
MIMIC200,4000,1101408.0
MIMIC200,4500,1116960.0
MIMIC200,4500,1125906.0
MIMIC200,4500,1125948.0
MIMIC200,4500,1128640.0
MIMIC200,4500,1129568.0
MIMIC200,4500,1131856.0
MIMIC200,4500,1132454.0
MIMIC200,4500,1132569.0
MIMIC200,4500,1132893.0
MIMIC200,4500,1134821.0
MIMIC200,5000,1135850.0
MIMIC200,5000,1139778.0
MIMIC200,5000,1140201.0
MIMIC200,5000,1141149.0
MIMIC200,5000,1141593.0
MIMIC200,5000,1142339.0
MIMIC200,5000,1142491.0
MIMIC200,5000,1143170.0
MIMIC200,5000,1143976.0
MIMIC200,5000,1144751.0
