RHC	2454.0	1219.0	66.812	2.438	0.572	5
SA	1219.0	2454.0	33.188	2.264	0.589	5
RHC	2454.0	1219.0	66.812	2.437	0.474	5
RHC	2454.0	1219.0	66.812	2.821	0.606	5
SA	1219.0	2454.0	33.188	3.404	0.281	5
SA	1219.0	2454.0	33.188	3.536	0.301	5
RHC	2454.0	1219.0	66.812	4.457	0.274	10
RHC	2454.0	1219.0	66.812	4.787	0.204	10
RHC	2454.0	1219.0	66.812	5.937	0.036	10
SA	1219.0	2454.0	33.188	5.873	0.151	10
SA	1219.0	2454.0	33.188	6.628	0.055	10
SA	1219.0	2454.0	33.188	7.039	0.135	10
GA	1894.0	1779.0	51.565	7.833	0.423	5
GA	2206.0	1467.0	60.060	7.843	0.470	5
SA	1219.0	2454.0	33.188	8.408	0.184	20
RHC	2454.0	1219.0	66.812	9.175	0.099	20
RHC	2454.0	1219.0	66.812	9.511	0.185	20
GA	2337.0	1336.0	63.626	9.353	0.043	5
SA	1219.0	2454.0	33.188	10.820	0.054	20
RHC	2454.0	1219.0	66.812	11.182	0.062	20
SA	1219.0	2454.0	33.188	11.240	0.044	20
RHC	2454.0	1219.0	66.812	13.432	0.009	30
SA	1219.0	2454.0	33.188	13.105	0.269	30
RHC	2454.0	1219.0	66.812	14.023	0.068	30
SA	1219.0	2454.0	33.188	13.945	0.084	30
RHC	2454.0	1219.0	66.812	14.827	0.117	30
GA	1985.0	1688.0	54.043	14.974	0.221	10
SA	1219.0	2454.0	33.188	14.994	0.219	30
RHC	2454.0	1219.0	66.812	15.709	0.099	40
GA	2392.0	1281.0	65.124	16.540	0.028	10
GA	2329.0	1344.0	63.409	16.750	0.164	10
SA	1219.0	2454.0	33.188	17.242	0.035	40
RHC	2454.0	1219.0	66.812	17.725	0.071	40
SA	1219.0	2454.0	33.188	17.512	0.156	40
SA	1219.0	2454.0	33.188	17.752	0.262	40
RHC	2454.0	1219.0	66.812	19.318	0.063	40
RHC	2454.0	1219.0	66.812	19.753	0.038	50
SA	1219.0	2454.0	33.188	21.158	0.065	50
RHC	2454.0	1219.0	66.812	21.526	0.095	50
SA	1219.0	2454.0	33.188	21.252	0.012	50
GA	2110.0	1563.0	57.446	26.117	0.183	20
GA	2242.0	1431.0	61.040	26.166	0.215	20
GA	2199.0	1474.0	59.869	26.670	0.056	20
SA	2454.0	1219.0	66.812	30.926	0.116	100
RHC	2457.0	1216.0	66.894	31.303	0.084	100
SA	2454.0	1219.0	66.812	31.338	0.040	100
RHC	2454.0	1219.0	66.812	32.355	0.098	100
GA	2122.0	1551.0	57.773	32.406	0.115	30
GA	2404.0	1269.0	65.451	34.593	0.119	30
GA	2415.0	1258.0	65.750	34.592	0.135	30
GA	2355.0	1318.0	64.117	42.830	0.096	40
GA	2415.0	1258.0	65.750	43.435	0.048	40
GA	2367.0	1306.0	64.443	43.845	0.081	40
RHC	2451.0	1222.0	66.730	45.905	0.099	200
RHC	2458.0	1215.0	66.921	45.986	0.060	200
SA	2458.0	1215.0	66.921	46.190	0.033	200
SA	2458.0	1215.0	66.921	46.286	0.017	200
GA	2454.0	1219.0	66.812	51.346	0.038	50
GA	2451.0	1222.0	66.730	52.225	0.020	50
RHC	2443.0	1230.0	66.512	70.857	0.017	500
SA	2399.0	1274.0	65.314	72.281	0.048	500
RHC	2381.0	1292.0	64.824	73.594	0.033	500
SA	2551.0	1122.0	69.453	73.390	0.013	500
GA	2454.0	1219.0	66.812	82.775	0.060	100
GA	2415.0	1258.0	65.750	82.954	0.018	100
RHC	2436.0	1237.0	66.322	99.934	0.013	1000
SA	2501.0	1172.0	68.091	101.286	0.026	1000
SA	2476.0	1197.0	67.411	101.899	0.032	1000
RHC	2360.0	1313.0	64.253	102.597	0.023	1000
SA	2586.0	1087.0	70.406	118.072	0.029	1500
RHC	2661.0	1012.0	72.448	118.309	0.052	1500
RHC	2689.0	984.0	73.210	118.790	0.014	1500
SA	2689.0	984.0	73.210	119.436	0.031	1500
GA	2449.0	1224.0	66.676	125.041	0.036	200
GA	2454.0	1219.0	66.812	125.789	0.044	200
GA	2454.0	1219.0	66.812	203.535	0.018	500
GA	2454.0	1219.0	66.812	205.553	0.014	500
GA	2452.0	1221.0	66.757	315.858	0.013	1000
GA	2454.0	1219.0	66.812	316.374	0.012	1000
GA	2454.0	1219.0	66.812	389.371	0.011	1500
GA	2454.0	1219.0	66.812	390.018	0.010	1500
