Backprop	2364.0	1309.0	64.362	2.221	0.563	5
Backprop	2497.0	1176.0	67.983	3.049	0.334	5
Backprop	2527.0	1146.0	68.799	3.442	0.583	5
Backprop	2321.0	1352.0	63.191	4.720	0.042	10
Backprop	2433.0	1240.0	66.240	7.208	0.150	10
Backprop	2456.0	1217.0	66.866	7.211	0.150	10
Backprop	2460.0	1213.0	66.975	8.747	0.160	20
Backprop	2393.0	1280.0	65.151	11.703	0.075	20
Backprop	2483.0	1190.0	67.601	13.336	0.060	30
Backprop	2300.0	1373.0	62.619	13.737	0.048	20
Backprop	2350.0	1323.0	63.980	16.125	0.075	30
Backprop	2420.0	1253.0	65.886	15.951	0.217	30
Backprop	2442.0	1231.0	66.485	18.293	0.026	40
Backprop	2447.0	1226.0	66.621	19.679	0.094	40
Backprop	2513.0	1160.0	68.418	21.050	0.022	40
Backprop	2522.0	1151.0	68.663	23.334	0.015	50
Backprop	2491.0	1182.0	67.819	23.768	0.130	50
Backprop	2747.0	926.0	74.789	33.100	0.017	100
Backprop	2575.0	1098.0	70.106	35.484	0.057	100
Backprop	2488.0	1185.0	67.738	47.303	0.106	200
Backprop	2421.0	1252.0	65.913	48.276	0.030	200
Backprop	2291.0	1382.0	62.374	78.023	0.035	500
Backprop	2578.0	1095.0	70.188	78.500	0.036	500
Backprop	2528.0	1145.0	68.827	110.576	0.086	1000
Backprop	2580.0	1093.0	70.242	111.026	0.016	1000
Backprop	2372.0	1301.0	64.579	128.640	0.018	1500
Backprop	2787.0	886.0	75.878	129.068	0.015	1500
