Backprop	2447.0	1226.0	66.621	1.365	0.405	5
Backprop	2471.0	1202.0	67.275	2.293	0.349	5
Backprop	2418.0	1255.0	65.832	2.746	0.075	10
Backprop	2455.0	1218.0	66.839	1.819	0.560	5
Backprop	2527.0	1146.0	68.799	3.093	0.131	10
Backprop	2335.0	1338.0	63.572	4.692	0.087	10
Backprop	2514.0	1159.0	68.445	9.748	0.049	20
Backprop	2420.0	1253.0	65.886	10.379	0.044	20
Backprop	2437.0	1236.0	66.349	10.862	0.104	20
Backprop	2633.0	1040.0	71.685	13.577	0.115	30
Backprop	2637.0	1036.0	71.794	13.796	0.261	30
Backprop	2471.0	1202.0	67.275	15.898	0.042	30
Backprop	2583.0	1090.0	70.324	18.612	0.101	40
Backprop	2406.0	1267.0	65.505	19.089	0.029	40
Backprop	2722.0	951.0	74.108	20.068	0.054	40
Backprop	2596.0	1077.0	70.678	20.562	0.053	50
Backprop	2583.0	1090.0	70.324	22.036	0.015	50
Backprop	2325.0	1348.0	63.300	34.473	0.020	100
Backprop	2444.0	1229.0	66.540	34.757	0.018	100
Backprop	2655.0	1018.0	72.284	48.331	0.014	200
Backprop	2589.0	1084.0	70.487	48.404	0.056	200
Backprop	2407.0	1266.0	65.532	76.539	0.053	500
Backprop	2726.0	947.0	74.217	77.342	0.079	500
Backprop	2546.0	1127.0	69.317	108.056	0.017	1000
Backprop	2483.0	1190.0	67.601	108.395	0.016	1000
Backprop	2336.0	1337.0	63.599	123.383	0.017	1500
Backprop	2770.0	903.0	75.415	123.760	0.014	1500
