max_k_colors,SA75,100,1,5,4,597.0,0.0
max_k_colors,RHC,100,1000,5,1003,597.0,291.0
max_k_colors,RHC,100,1,5,4,556.0,13.0
max_k_colors,SA55,100,500,3,503,597.0,151.0
max_k_colors,RHC,100,2000,8,2003,597.0,175.0
max_k_colors,RHC,100,500,7,503,597.0,235.0
max_k_colors,SA55,100,1,7,4,565.0,0.0
max_k_colors,SA55,100,1,2,4,593.0,1.0
max_k_colors,SA55,100,1,0,4,542.0,0.0
max_k_colors,SA55,100,1,4,4,556.0,0.0
max_k_colors,RHC,100,1,8,4,565.0,123.0
max_k_colors,SA55,100,1,5,4,554.0,0.0
max_k_colors,RHC,100,1,9,4,597.0,22.0
max_k_colors,RHC,100,1,3,4,554.0,48.0
max_k_colors,RHC,100,1,6,4,593.0,22.0
max_k_colors,SA55,100,1,8,4,542.0,1.0
max_k_colors,RHC,100,500,5,503,597.0,211.0
max_k_colors,RHC,100,1,7,4,554.0,123.0
max_k_colors,SA55,100,1,1,4,545.0,1.0
max_k_colors,RHC,100,1,1,4,556.0,21.0
max_k_colors,SA75,100,1000,3,1003,597.0,17.0
max_k_colors,RHC,100,500,4,503,597.0,184.0
max_k_colors,SA55,100,1,3,4,556.0,0.0
max_k_colors,RHC,100,1,2,4,593.0,62.0
max_k_colors,RHC,100,1,0,4,554.0,13.0
max_k_colors,SA55,100,1,6,4,554.0,0.0
max_k_colors,RHC,100,1,4,4,593.0,62.0
max_k_colors,RHC,100,500,2,503,597.0,144.0
max_k_colors,RHC,100,500,9,503,597.0,320.0
max_k_colors,SA75,100,1000,2,1003,597.0,14.0
max_k_colors,SA75,100,1,9,4,554.0,1.0
max_k_colors,SA75,100,1,3,4,554.0,0.0
max_k_colors,SA75,100,1,8,4,565.0,0.0
max_k_colors,SA55,100,1,9,4,556.0,0.0
max_k_colors,SA75,100,1,2,4,554.0,0.0
max_k_colors,SA75,100,1,7,4,593.0,1.0
max_k_colors,RHC,100,500,6,503,597.0,350.0
max_k_colors,SA75,100,1,1,4,565.0,0.0
max_k_colors,RHC,100,2000,0,2003,597.0,350.0
max_k_colors,RHC,100,500,3,503,597.0,363.0
max_k_colors,RHC,100,1000,0,1003,597.0,366.0
max_k_colors,RHC,100,1000,3,1003,597.0,367.0
max_k_colors,SA55,100,500,0,503,597.0,38.0
max_k_colors,SA75,100,500,2,503,597.0,76.0
max_k_colors,RHC,100,1000,7,1003,597.0,416.0
max_k_colors,SA55,100,500,8,503,597.0,101.0
max_k_colors,SA75,100,1500,7,1503,597.0,28.0
max_k_colors,SA75,100,1000,1,1003,597.0,310.0
max_k_colors,RHC,100,500,1,503,597.0,552.0
max_k_colors,RHC,100,500,8,503,597.0,556.0
max_k_colors,RHC,100,500,0,503,597.0,543.0
max_k_colors,SA55,100,500,6,503,597.0,466.0
max_k_colors,SA75,100,1,0,4,593.0,52.0
max_k_colors,SA75,100,1,4,4,593.0,0.0
max_k_colors,RHC,100,1000,4,1003,597.0,612.0
max_k_colors,RHC,100,1000,2,1003,597.0,615.0
max_k_colors,RHC,100,1000,8,1003,597.0,657.0
max_k_colors,RHC,100,2500,2,2503,597.0,603.0
max_k_colors,SA75,100,500,3,503,597.0,233.0
max_k_colors,RHC,100,2500,1,2503,597.0,665.0
max_k_colors,SA55,100,1000,1,1003,597.0,670.0
max_k_colors,SA75,100,3000,4,3003,597.0,177.0
max_k_colors,SA75,100,1,6,4,597.0,255.0
max_k_colors,RHC,100,1000,9,1003,597.0,880.0
max_k_colors,RHC,100,2500,0,2503,597.0,778.0
