algorithm,iterations,time
RHC,1,22.0
RHC,1,22.0
RHC,1,48.0
RHC,1,62.0
RHC,1,62.0
RHC,500,144.0
RHC,500,184.0
RHC,500,211.0
RHC,500,235.0
RHC,500,320.0
RHC,500,350.0
RHC,500,363.0
RHC,500,543.0
RHC,500,552.0
RHC,500,556.0
RHC,1000,1579.0
RHC,1000,2324.0
RHC,1000,291.0
RHC,1000,366.0
RHC,1000,367.0
RHC,1000,416.0
RHC,1000,612.0
RHC,1000,615.0
RHC,1000,657.0
RHC,1000,880.0
RHC,1500,1170.0
RHC,1500,1285.0
RHC,1500,1395.0
RHC,1500,2364.0
RHC,1500,2380.0
RHC,1500,2407.0
RHC,1500,2469.0
RHC,1500,2519.0
RHC,1500,950.0
RHC,1500,982.0
RHC,2000,1267.0
RHC,2000,1734.0
RHC,2000,175.0
RHC,2000,2171.0
RHC,2000,2387.0
RHC,2000,350.0
RHC,2000,3561.0
RHC,2000,3792.0
RHC,2000,831.0
RHC,2000,946.0
RHC,2500,1088.0
RHC,2500,1875.0
RHC,2500,1895.0
RHC,2500,3106.0
RHC,2500,3202.0
RHC,2500,4348.0
RHC,2500,603.0
RHC,2500,665.0
RHC,2500,778.0
RHC,2500,955.0
RHC,3000,2198.0
RHC,3000,2252.0
RHC,3000,2279.0
RHC,3000,3365.0
RHC,3000,3407.0
RHC,3000,3454.0
RHC,3000,3519.0
RHC,3000,4761.0
RHC,3000,6038.0
RHC,3000,878.0
RHC,3500,1528.0
RHC,3500,3101.0
RHC,3500,3562.0
RHC,3500,4201.0
RHC,3500,4795.0
RHC,3500,5673.0
RHC,3500,6363.0
RHC,3500,6542.0
RHC,3500,6865.0
RHC,3500,7438.0
RHC,4000,2996.0
RHC,4000,3251.0
RHC,4000,3341.0
RHC,4000,4373.0
RHC,4000,4419.0
RHC,4000,4897.0
RHC,4000,5214.0
RHC,4000,5229.0
RHC,4000,7888.0
RHC,4000,8344.0
RHC,4500,10378.0
RHC,4500,4390.0
RHC,4500,4686.0
RHC,4500,5584.0
